!	I-ORG	comentava uma senhora perante	Álvaro Cunhal	I-PER
!	I-ORG	lembra	Soares Franco	I-PER
Ieltsin	I-PER	foi bem acolhido em	Moscovo	I-LOC
Ieltsin	I-PER	foi confrontado com posições firmes dos	G7	I-ORG
Ieltsin	I-PER	governa	Ministério	I-ORG
Ieltsin	I-PER	incitou os	russos	I-LOC
Ieltsin	I-PER	iniciara	Kuban	I-LOC
Ieltsin	I-PER	insista na	russos	I-LOC
Ieltsin	I-PER	instalou no	Kremlin	I-ORG
Ieltsin	I-PER	interessou pela entrada de	Espanha	I-LOC
Ieltsin	I-PER	introduziu substanciais alterações à	Ministério	I-ORG
Ieltsin	I-PER	já lhe chamou	russos	I-LOC
Ieltsin	I-PER	libertou	Iegerov	I-PER
Ieltsin	I-PER	não afastou a hipótese de	Skokov	I-PER
Ieltsin	I-PER	não demite o seu ministro da	Defesa	I-ORG
Ieltsin	I-PER	não era visto desde a visita oficial à	Geórgia	I-LOC
Ieltsin	I-PER	não esperou por	Rússia	I-LOC
Ieltsin	I-PER	não mudou a	Kremlin	I-ORG
Ieltsin	I-PER	não respondia aos telefonemas de	Clinton	I-PER
Ieltsin	I-PER	não ter apoiado o golpe de	Gratchev	I-PER
Ieltsin	I-PER	não terem conseguido dar aos	russos	I-LOC
Ieltsin	I-PER	obtenha o apoio dos	alemães	I-LOC
Ieltsin	I-PER	oferecendo à	Rússia	I-LOC
Ieltsin	I-PER	ontem assinou no	Kremlin	I-ORG
Ieltsin	I-PER	ordena o fim dos bombardeamentos em	Grozni	I-LOC
Ieltsin	I-PER	preferir	Halifax	I-LOC
Ieltsin	I-PER	preparava	União Soviética	I-LOC
Ieltsin	I-PER	presidia	Kremlin	I-ORG
Ieltsin	I-PER	presidir a uma reunião do	Conselho	I-ORG
Ieltsin	I-PER	provocou mal	Moscovo	I-LOC
Ieltsin	I-PER	pôs em causa o ministro da	Defesa	I-ORG
Ieltsin	I-PER	quando passava revista às tropas acompanhado pela	Sofia	I-PER
Ieltsin	I-PER	realizar em	Moscovo	I-LOC
Ieltsin	I-PER	referiu na carta resposta a	Kohl	I-PER
Ieltsin	I-PER	regressar a	Moscovo	I-LOC
Ieltsin	I-PER	rejeita comando da	NATO	I-ORG
Ieltsin	I-PER	rejeitou	NATO	I-ORG
Ieltsin	I-PER	rejeitou a decisão tomada pela	NATO	I-ORG
Ieltsin	I-PER	responde com	Clinton	I-PER
Ieltsin	I-PER	respondeu a uma proposta de compromisso da	NATO	I-ORG
Ieltsin	I-PER	restaurar a influência de	Moscovo	I-LOC
Ieltsin	I-PER	restituir à	Rússia	I-LOC
Ieltsin	I-PER	reunir	Moscovo	I-LOC
Ieltsin	I-PER	seguir à	Moscovo	I-LOC
Ieltsin	I-PER	sorridente ao receber	Presidente	I-ORG
Ieltsin	I-PER	substituir	Alexei Iliushenko	I-PER
Ieltsin	I-PER	também deixou perceber	Kozirev	I-PER
Ieltsin	I-PER	teceu considerações sobre o papel da	Rússia	I-LOC
Ieltsin	I-PER	tenha ganho o braço de ferro com	Tchernomirdine	I-LOC
Ieltsin	I-PER	ter	Kiev	I-LOC
Ieltsin	I-PER	ter aceitado o convite do	Presidente Clinton	I-PER
Ieltsin	I-PER	ter concordado em devolver a	Bona	I-PER
Ieltsin	I-PER	ter enviado ao Conselho da	Federação	I-ORG
Ieltsin	I-PER	ter pedido ao Conselho da	Federação	I-ORG
Ieltsin	I-PER	ter prometido ao	americano	I-LOC
Ieltsin	I-PER	teriam sido insuficientes sem o excelente trabalho de	Tchernomirdine	I-PER
Ieltsin	I-PER	tornou	russo	I-LOC
Ieltsin	I-PER	tornou a	Rússia	I-LOC
Ieltsin	I-PER	tornou claro	Ucrânia	I-LOC
Ieltsin	I-PER	travar batalhas difíceis com	russo	I-LOC
Ieltsin	I-PER	usou o incidente para reafirmar	Rússia	I-LOC
Ieltsin	I-PER	vai ainda tentar convencer	Kohl	I-PER
Ieltsin	I-PER	vai assinar	Smirniaguine	I-PER
Ieltsin	I-PER	vai ter nas	Forças	I-ORG
Ieltsin	I-PER	ver uma pequena	Suíça »	I-LOC
Ieltsin	I-PER	visitar	Portugal	I-LOC
Ieltsin a Kohl	I-PER	não querer desafiar	Kremlin	I-ORG
Ieltsine	I-PER	despede director do	Bolshoi	I-ORG
Ieltsine	I-PER	encontrou	Bona	I-LOC
Ignatiev	I-PER	estabelece uma ligação operacional da agência com a	PIDE	I-ORG
Ignatz Bubis	I-PER	considerou	alemã	I-LOC
Igor Ivanov	I-PER	encontrará com	Milosevic	I-PER
Igor Stravinsky	I-PER	formou	Nikolai Rimsky - Korsakov	I-PER
Igreja	I-ORG	agradeceu calorosamente ao Patriarca ortodoxo de	Constantinopla	I-LOC
Igreja	I-ORG	deve estar em permanente diálogo com	Islão	I-LOC
Igreja	I-ORG	pode ser culpada de sexismo nos	EUA	I-LOC
Igreja	I-ORG	prometeu fazer entrar o país na	União Europeia	I-ORG
Igreja	I-ORG	prometido pelo	Papa João Paulo II	I-PER
Igreja	I-ORG	ser	Lisboa	I-LOC
Igreja	I-ORG	ver entrevista com	moçambicano	I-LOC
Igreja Anglicana	I-ORG	apresentar	Partido Trabalhista	I-ORG
Igreja Anglicana	I-ORG	ir	BBC	I-ORG
Igreja Anglicana	I-ORG	sublinha bem	Wilde	I-PER
Igreja Anglicana	I-ORG	é às qualidades literárias de	Wilde	I-PER
Igreja Católica	I-ORG	arranjou para	santificar	I-LOC
Igreja Católica	I-ORG	celebra	Trento	I-LOC
Igreja Católica	I-ORG	cria	Brasil	I-LOC
Igreja Católica	I-ORG	detenha	Portugal	I-LOC
Igreja Católica	I-ORG	dá ao bando de	Franco	I-PER
Igreja Católica	I-ORG	enfrenta na	Bósnia	I-LOC
Igreja Católica	I-ORG	esteja a ser	Timor - Leste	I-LOC
Igreja Católica	I-ORG	face à questão de	Timor - Leste	I-LOC
Igreja Católica	I-ORG	firmemente	Quénia	I-LOC
Igreja Católica	I-ORG	foi ontem anunciado pelo	Vaticano	I-ORG
Igreja Católica	I-ORG	nunca ter condenado a prática da	Igreja Ortodoxa	I-ORG
Igreja Católica	I-ORG	observou	Eliana Gersão	I-PER
Igreja Católica	I-ORG	opôs à sua instalação em	Madrid	I-LOC
Igreja Católica	I-ORG	opõe	Quénia	I-LOC
Igreja Católica	I-ORG	ordenar homossexuais padres	António Guterres	I-PER
Igreja Católica	I-ORG	responder ao movimento iniciado por	Lutero	I-PER
Igreja Católica	I-ORG	ser	Bósnia	I-LOC
Igreja Católica	I-ORG	ser demitido pelo	Vaticano	I-ORG
Igreja Católica	I-ORG	tem registado um sucesso inédito em	Inglaterra	I-LOC
Igreja Católica	I-ORG	ter feito tanto para dar eco à	Conferência do Cairo .	I-ORG
Igreja Católica	I-ORG	transformou	Barral	I-PER
Igreja Católica	I-ORG	vir o seu parceiro mais importante de	Fidel Castro	I-PER
Igreja Católica Apostólica Romana	I-ORG	rumou ao	Brasil	I-LOC
Igreja Católica australiana	I-LOC	recebe muitas influências da	americana	I-LOC
Igreja Cristã	I-ORG	lançou o pânico na	TVI	I-ORG
Igreja Evangélica alemã	I-LOC	sendo um deles censurado	Semke	I-PER
Igreja Maná	I-ORG	investir na	TVI	I-ORG
Igreja Metodista norte - americana	I-LOC	criou uma diocese na	Rússia	I-LOC
Igreja Ortodoxa	I-ORG	ouviram	Papa	I-PER
Igreja Ortodoxa	I-ORG	ter impedido a presença do	Papa	I-PER
Igreja Presbiteriana	I-ORG	integra	Conselho Português	I-ORG
Igreja Universal	I-ORG	criticar a	Igreja Católica	I-ORG
Igreja Universal	I-ORG	explica o pároco de	Matosinhos	I-LOC
Igreja Universal	I-ORG	meteu o requerimento na	londrina	I-LOC
Igreja Universal	I-ORG	pagará à estação de	Pinto	I-LOC
Igreja Universal	I-ORG	permanecer na	de Varzim	I-LOC
Igreja Universal	I-ORG	ser alvo no	portuense	I-ORG
Igreja Universal	I-ORG	tocar igualmente no	Coliseu do	I-ORG
Igreja Universal do Reino	I-ORG	controla ainda directamente	Lisboa	I-LOC
Igreja Universal do Reino	I-ORG	converter	Portugal	I-LOC
Igreja Universal do Reino de	I-ORG	adquirir salas de	Coliseu do	I-ORG
Igreja Universal do Reino de	I-ORG	tivesse	SIC	I-ORG
Igreja Universal do Reino de Deus	I-LOC	compra do	Coliseu do	I-ORG
Igreja anglicana	I-ORG	entrar na	Igreja	I-LOC
Igreja de São Caetano de Velha Goa	I-LOC	eregida pela ordem italiana dos	teatinos	I-LOC
Igreja portuguesa	I-LOC	sublinha	Nuno Teotónio Pereira	I-PER
Igreja »	I-ORG	adianta	Natália Correia Guedes	I-PER
Igreja »	I-ORG	notou	Andrés - Gallego	I-PER
Igreja »	I-ORG	recordou	Carlos Mendes	I-PER
Igreja »	I-ORG	resume o presidente do	Santos Pinheiro	I-PER
Igrejas	I-LOC	evangélicas decidiram boicotar a visita de	Karol Wojtyla	I-PER
Igrejas	I-ORG	empenhou	Beatriz da Holanda	I-PER
Igrejas	I-ORG	já interveio junto do	russo	I-LOC
Igrejas	I-ORG	manifestou	Ieltsin	I-PER
Igrejas	I-ORG	recentemente entregue em	Genebra	I-LOC
Iguchi	I-PER	vendeu sem autorização obrigações do	norte - americano	I-LOC
Ijssel	I-LOC	partir de	Arnhem	I-LOC
Iksal	I-LOC	tomara	Afula	I-LOC
Ilda	I-PER	reconhece	Gomes Fernandes	I-PER
Ildo Lobo	I-PER	tornou	Cidade	I-LOC
Ilhas	I-LOC	concentraram	Lisboa	I-LOC
Ilhas	I-LOC	encara o 8º Congresso da	CES	I-ORG
Ilhas	I-LOC	escreve	Morres	I-LOC
Ilhas	I-LOC	onde fez	Holanda	I-LOC
Ilhas	I-LOC	suspender o despacho do	Instituto	I-ORG
Ilhas Marshall	I-PER	protestar contra os	americanos	I-LOC
Ilic	I-PER	dissuadir	Princip	I-PER
Iliescu	I-LOC	assinalava	Viena	I-LOC
Iliescu	I-PER	chamou	neofascistas	I-PER
Ilka Chase	I-PER	responder a	Humphrey Bogart	I-PER
Illarionov	I-PER	teceu ainda duras críticas ao presidente do	Banco Central	I-ORG
Illich	I-PER	frequentou sempre	Caracas	I-LOC
Illich Ramirez Sanchez	I-PER	terá sido fácil para	Cartum	I-LOC
Illinois	I-LOC	declarou o distrito de	Cook	I-LOC
Illinois	I-LOC	sair daqui sem um autógrafo dos	Brooks	I-PER
Illinois Dan Rostenkowski	I-PER	levantar uma discussão nos	EUA	I-LOC
Ilona	I-PER	raptou	Ludwig	I-PER
Ilona Staller	I-PER	raptou	Ludwig	I-PER
Ilse	I-PER	tornaria famosa por	tara	I-PER
Ilse Losa	I-PER	como explica	Suzanne Chantal	I-PER
Ilse Losa	I-PER	ilustra esse absurdo com um diálogo entre	José Berger	I-PER
Ilse Pollack	I-PER	ler na	austríaca	I-LOC
Ilídio Pinho	I-PER	abandonou a presidência do	Elísio Brandão	I-PER
Ilídio Pinho	I-PER	aceitar a proposta liderada pela	Sonae	I-ORG
Ilídio Pinho	I-PER	aliou	Mello	I-PER
Ilídio Pinho	I-PER	sair do	Sheraton	I-ORG
Ilídio Pinho	I-PER	ter vendido	Banco	I-ORG
Ilídio Rodrigues	I-PER	recorre ao	Tribunal	I-ORG
Ilídio Rodrigues	I-PER	recorreu ao Supremo	STA )	I-LOC
Imaginemos	I-PER	seguia o mesmo processo de	Carlo Ginzburg	I-PER
Immagini	I-PER	transformar	Montemor	I-LOC
Imperial	I-ORG	associou	Atlantic	I-ORG
Imprensa	I-ORG	atacar	Espanha	I-LOC
Imprensa	I-ORG	deu ao	Ludgero	I-PER
Imprensa Nacional	I-ORG	fizesse sair	República	I-ORG
Império	I-LOC	ainda detém na	União de Bancos Portugueses	I-ORG
Império	I-LOC	centrava na área do famoso templo de	Angkor Wat	I-LOC
Império	I-LOC	como abraçando	paternalmente	I-PER
Império	I-LOC	definir	espanhol	I-LOC
Império	I-LOC	olhar a	portuguesa	I-LOC
Império	I-LOC	participar na privatização da	GAN	I-PER
Império	I-LOC	partir de	Londres	I-LOC
Império	I-LOC	recuar na	Birmânia	I-LOC
Império	I-LOC	regressar ao	Comercial Português	I-ORG
Império	I-LOC	ser autorizada a abrir escritórios de	repreentação	I-LOC
Império	I-LOC	servir de	Mello	I-PER
Império	I-LOC	terem lançado uma OPA geral sobre	Banco Português	I-ORG
Império	I-LOC	terem lançado uma OPA sobre	Belmiro de Azevedo	I-PER
Império	I-ORG	prepara para começar a administrar	Amadora	I-ORG
Império Austro - Húngaro	I-LOC	decide anexar a	Bósnia - Herzegovina	I-LOC
Império Austro - Húngaro	I-LOC	declara guerra à	Sérvia	I-LOC
Império Austro - Húngaro	I-LOC	deixar	Alemanha	I-LOC
Império Austro - Húngaro	I-LOC	dizer de	Canetti	I-PER
Império Austro - Húngaro	I-LOC	dominou a	Bósnia	I-LOC
Império Austro - Húngaro	I-LOC	pertencer à	Itália	I-LOC
Império Austro - Húngaro	I-LOC	ressentido com	Viena	I-LOC
Império Britânico	I-LOC	já tinham vindo combater na	África do Sul	I-LOC
Império Colonial Português	I-ORG	criou	Províncias	I-LOC
Império Globo	I-ORG	ataca	IURD	I-ORG
Império Khmer	I-LOC	abrangia	Camboja	I-LOC
Império Romano	I-LOC	baptizou	holandês	I-LOC
Império Romano do Oriente	I-LOC	impôs	Ocidente	I-LOC
Império Tibetano	I-LOC	faz de	Lhassa	I-LOC
Império britânico	I-LOC	formando	Estados Federados	I-LOC
Império do	I-ORG	indo beber à ópera espacial de	George Lucas	I-PER
Império dos Turcos Otomanos	I-LOC	dava guarida a diversos povos do	Cáucaso do Norte	I-LOC
Império russo	I-LOC	inclui a	Finlândia	I-LOC
Império »	I-ORG	inclui	Adriano Moreira	I-PER
Imã Yahia	I-PER	cedeu ao	Abdul Aziz	I-PER
Inaki Anasagasti	I-PER	acentuando	José Barrionuevo	I-PER
Inbal	I-LOC	valoriza os	Rattle	I-PER
Incendiários	I-PER	declararam guerra a	Portugal	I-LOC
Indefectíveis	I-PER	não faltavam	Pedro Pinto	I-PER
Independência	I-LOC	exilou	Portugal	I-LOC
Independência	I-PER	exilou	Portugal	I-LOC
India	I-LOC	acabar com a repressão na	Caxemira	I-LOC
India	I-LOC	iniciaram ontem conversações sobre a disputa territorial de	Caxemira	I-LOC
Indiana	I-LOC	ainda era	Harrison Ford	I-PER
Indiana	I-LOC	conhece o autor de	Edward Stratemeyer	I-PER
Indiana	I-LOC	quando trocou	Sul	I-LOC
Indiana	I-PER	confrontou com	Picasso	I-PER
Indiana	I-PER	disse saber	Câmara	I-LOC
Indiana Jones	I-PER	assiste à consolidação dos	Estados Unidos	I-LOC
Indiana Jones	I-PER	representa	George Lucas	I-PER
Indiana Jones	I-PER	ser	Harrison Ford	I-PER
Indiana Jones	I-PER	sofria frequentemente de	miragens	I-LOC
Indigitada	I-PER	ocupar a presidência do banco central da	Rússia	I-LOC
Indira	I-PER	recuperou	Desai	I-PER
Indira Gandhi	I-PER	combater as tropas da	Índia	I-LOC
Indira Gandhi	I-PER	viver a sua relação muito especial com	Moscovo	I-LOC
Individualmente	I-PER	traduzi	Vargas Llosa	I-PER
Indochina	I-LOC	continuar sob a esfera de	francesa	I-LOC
Indochina	I-LOC	mais tarde condenar a	americana	I-LOC
Indochina	I-LOC	não deverá recair sob o domínio da	França	I-LOC
Indochina	I-LOC	recentemente tornado público em	Moscovo	I-LOC
Indochina	I-LOC	regressar à	Malásia	I-LOC
Indonésia	I-LOC	aconselha rendição a	Kónis	I-PER
Indonésia	I-LOC	acredita num acordo negociado pelas	Nações Unidas	I-ORG
Indonésia	I-LOC	acusa	Portugal	I-LOC
Indonésia	I-LOC	acusar	Portugal	I-PER
Indonésia	I-LOC	acusou ontem	Santa Clara Gomes	I-PER
Indonésia	I-LOC	adiantou	Gordon Bilney	I-PER
Indonésia	I-LOC	admitia	Portugal	I-LOC
Indonésia	I-LOC	agravou	Janeiro	I-LOC
Indonésia	I-LOC	ajudar	Portugal	I-LOC
Indonésia	I-LOC	ameaçou punir	Manila	I-PER
Indonésia	I-LOC	analisar modalidades de ajuda económica a	Jacarta	I-LOC
Indonésia	I-LOC	apresentando a garantia de	Jacarta	I-LOC
Indonésia	I-LOC	apresentar hoje formalmente em	Washington	I-LOC
Indonésia	I-LOC	assinala o lançamento de uma campanha mundial da	Amnistia Internacional	I-ORG
Indonésia	I-LOC	assume para	Estados Unidos	I-LOC
Indonésia	I-LOC	aterrorizar a mulher de	Timor - Leste	I-LOC
Indonésia	I-LOC	atribuindo	Portugal	I-LOC
Indonésia	I-LOC	avalia	Roque Rodrigues	I-PER
Indonésia	I-LOC	caberá àqueles	Timor	I-LOC
Indonésia	I-LOC	cobrir a cimeira da	APEC	I-ORG
Indonésia	I-LOC	cobrir a conferência económica	Ásia	I-LOC
Indonésia	I-LOC	como também obrigou os	EUA	I-LOC
Indonésia	I-LOC	compensar os efeitos do embargo norte	- americano	I-LOC
Indonésia	I-LOC	compram sede no	Porto	I-LOC
Indonésia	I-LOC	compromete	Humanos	I-PER
Indonésia	I-LOC	comprá	França	I-LOC
Indonésia	I-LOC	concedesse a independência a	Timor - Leste	I-LOC
Indonésia	I-LOC	conclui	Horta	I-LOC
Indonésia	I-LOC	conseguir fugir para	Constâncio Pinto	I-PER
Indonésia	I-LOC	conservou uma lei criada pelos	holandeses	I-LOC
Indonésia	I-LOC	contornado	Theodoros Pangalos	I-PER
Indonésia	I-LOC	convidar a presidente da	Sub	I-ORG
Indonésia	I-LOC	convidar a visitar	Timor	I-LOC
Indonésia	I-LOC	corrigir	Christine Ducoudray	I-PER
Indonésia	I-LOC	critica a ocupação de	Timor - Leste	I-LOC
Indonésia	I-LOC	criticou ontem a atitude da	Austrália	I-LOC
Indonésia	I-LOC	decorrer em	Camberra	I-LOC
Indonésia	I-LOC	defenderam ontem em	Sidney	I-LOC
Indonésia	I-LOC	descreveu ainda	ONU	I-ORG
Indonésia	I-LOC	desejarem visitar	Timor	I-LOC
Indonésia	I-LOC	disse ontem não acreditar	Xanana Gusmão	I-PER
Indonésia	I-LOC	disse ontem ter obtido do gabinete de	Ali Alatas	I-PER
Indonésia	I-LOC	elogiou ontem a decisão do	Governo	I-ORG
Indonésia	I-LOC	encontra na	Indonésia	I-LOC
Indonésia	I-LOC	encontram em	Timor	I-LOC
Indonésia	I-LOC	encontrou	Londres	I-LOC
Indonésia	I-LOC	enquanto persistir a ocupação de	Timor - Leste	I-LOC
Indonésia	I-LOC	entrar em	Timor - Leste	I-LOC
Indonésia	I-LOC	esperava atrair para a cimeira da	APEC	I-ORG
Indonésia	I-LOC	estar mais tempo no	Conselho	I-ORG
Indonésia	I-LOC	explora petróleo do	Timor	I-LOC
Indonésia	I-LOC	expulsar de	Timor - Leste	I-LOC
Indonésia	I-LOC	face ao interesse de	Portugal	I-LOC
Indonésia	I-LOC	face ao poder colonial	holandês	I-LOC
Indonésia	I-LOC	face às violações dos direitos humanos em	Timor	I-LOC
Indonésia	I-LOC	falar da questão dos direitos humanos em	Timor - Leste	I-LOC
Indonésia	I-LOC	falar sobre	Timor Leste	I-LOC
Indonésia	I-LOC	falarem com	Portugal	I-LOC
Indonésia	I-LOC	fazer de	Timor - Leste	I-LOC
Indonésia	I-LOC	fazer esquecer	Timor	I-LOC
Indonésia	I-LOC	gritando	Timor	I-LOC
Indonésia	I-LOC	guiou	Xanana	I-LOC
Indonésia	I-LOC	impediu o conhecimento do	Timor	I-LOC
Indonésia	I-LOC	incluir	Timor - Leste	I-LOC
Indonésia	I-LOC	indicou a	Manila	I-LOC
Indonésia	I-LOC	intimidar pelo terror a população de	Timor - Leste	I-LOC
Indonésia	I-LOC	invadir	Filipinas	I-LOC
Indonésia	I-LOC	invadir	Timor - Leste	I-LOC
Indonésia	I-LOC	invadiu	Timor »	I-LOC
Indonésia	I-LOC	justifica	Macedo	I-PER
Indonésia	I-LOC	las à	França	I-LOC
Indonésia	I-LOC	lembrar	Portugal	I-LOC
Indonésia	I-LOC	levando à queda do temperamental	Presidente Sukarno	I-PER
Indonésia	I-LOC	lidera	Jacarta	I-LOC
Indonésia	I-LOC	manifestando a sua oposição à anexação de	Timor - Leste	I-LOC
Indonésia	I-LOC	manter	Portugal	I-LOC
Indonésia	I-LOC	mantém	Aceh	I-LOC
Indonésia	I-LOC	mantém em	Timor - Leste	I-LOC
Indonésia	I-LOC	mostrarem ao mundo uma actuação positiva em	Timor - Leste	I-LOC
Indonésia	I-LOC	não aparece na declaração de	Butros Ghali	I-PER
Indonésia	I-LOC	não deixaram entrar	português	I-LOC
Indonésia	I-LOC	não esconde terror em	Timor - Leste	I-LOC
Indonésia	I-LOC	não faz sentido	Xanana	I-PER
Indonésia	I-LOC	não faço distinções entre	Timor	I-LOC
Indonésia	I-LOC	não passava vistos aos	Portugal	I-LOC
Indonésia	I-LOC	não permitirá	Timor	I-LOC
Indonésia	I-LOC	não podia legalmente firmar	Timor	I-LOC
Indonésia	I-LOC	não queria	Timor	I-LOC
Indonésia	I-LOC	não ter	Jacarta	I-LOC
Indonésia	I-LOC	obrigando	Portugal	I-LOC
Indonésia	I-LOC	ocupou o território de	Timor	I-LOC
Indonésia	I-LOC	onde estará primeiro em	Jacarta	I-LOC
Indonésia	I-LOC	participar nas comemorações dos	Conferência	I-ORG
Indonésia	I-LOC	passa em	Timor	I-LOC
Indonésia	I-LOC	passar a	Díli	I-LOC
Indonésia	I-LOC	perde	Portugal	I-LOC
Indonésia	I-LOC	perseguiram	Portugal	I-LOC
Indonésia	I-LOC	pressiona	Austrália	I-LOC
Indonésia	I-LOC	pressiona	Tailândia	I-LOC
Indonésia	I-LOC	pressionar economicamente a	Tailândia	I-LOC
Indonésia	I-LOC	pôr	Conselho	I-ORG
Indonésia	I-LOC	quer dividir diocese de	Díli	I-LOC
Indonésia	I-LOC	querer repetir com a	Tailândia	I-LOC
Indonésia	I-LOC	realizar um referendo em	Timor - Leste	I-LOC
Indonésia	I-LOC	recusa regresso de	timorenses	I-LOC
Indonésia	I-LOC	reduzir a questão de	Timor	I-LOC
Indonésia	I-LOC	reduzir as suas forças armadas enviadas a	Timor - Leste	I-LOC
Indonésia	I-LOC	reflectido nas resoluções da	ONU	I-ORG
Indonésia	I-LOC	rejeitou ontem a aceitação das condições impostas pelo	Senado	I-ORG
Indonésia	I-LOC	representar num encontro ministerial sobre	Timor - Leste	I-LOC
Indonésia	I-LOC	reprimir violentamente as populações no	Achém	I-LOC
Indonésia	I-LOC	resumiu assim	Timor	I-LOC
Indonésia	I-LOC	retirar de	Timor - Leste	I-LOC
Indonésia	I-LOC	revogou ontem a nomeação do	Herman Mantiri	I-PER
Indonésia	I-LOC	sentiram na	japonês	I-LOC
Indonésia	I-LOC	ser discutido no plenário do	Senado	I-ORG
Indonésia	I-LOC	subscreveu na última sessão da	Comissão	I-ORG
Indonésia	I-LOC	sugere	Nações Unidas	I-ORG
Indonésia	I-LOC	ter a	Indonésia	I-LOC
Indonésia	I-LOC	ter criticado directamente a	australiana	I-LOC
Indonésia	I-LOC	ter participado nas Jornadas de	Timor	I-LOC
Indonésia	I-LOC	ter uma representação semelhante em	Lisboa	I-LOC
Indonésia	I-LOC	terá violado	Direito Internacional	I-ORG
Indonésia	I-LOC	tocam em	Suriname	I-LOC
Indonésia	I-LOC	tornar	pedregulho	I-LOC
Indonésia	I-LOC	tornar independente da	Holanda	I-LOC
Indonésia	I-LOC	transformou	Timor - Leste	I-LOC
Indonésia	I-LOC	têm intimidado a	timorense	I-LOC
Indonésia	I-LOC	ultrapassando o tabu do estatuto político de	Timor - Leste	I-LOC
Indonésia	I-LOC	vai agora submeter	Conselho	I-ORG
Indonésia	I-LOC	vai receber	Banco Europeu de Investimento	I-ORG
Indonésia	I-LOC	via a	Fretilin	I-ORG
Indonésia	I-LOC	visitar	Timor	I-LOC
Indonésia	I-LOC	visitar a prisão de	Cipinang	I-PER
Indonésia	I-LOC	visitou	Timor	I-LOC
Indonésia	I-LOC	vá assinar um memorando com	Reino Unido	I-LOC
Indonésia »	I-LOC	considera	Horta	I-LOC
Indonésia »	I-ORG	aconselha a	Indonésia	I-LOC
Indonésia »	I-ORG	realça	Macedo	I-PER
Indonésia »	I-ORG	tenha insistido com	Gareth Evans	I-PER
Indonésios	I-PER	matam religioso em	Flores	I-LOC
Indostão	I-LOC	constituíam parte integrante de	Portugal	I-LOC
Indostão	I-LOC	seguir ao de	Bombaim	I-LOC
Industrial	I-ORG	podem encontrar	Portugal	I-LOC
Industrial	I-ORG	repensar a competição dos	EUA	I-LOC
Industries	I-ORG	vai comprar à	American Brands Inc	I-ORG
Indústria	I-ORG	acusou	Blair	I-PER
Indústria	I-ORG	batem palmas	José Serafim	I-PER
Indústria	I-ORG	começar a regressar à região de	Léon	I-LOC
Indústria	I-ORG	defendeu a criação do	Electricidade	I-ORG
Indústria	I-ORG	deslocou	Santiago de Compostela	I-LOC
Indústria	I-ORG	deslocou ao	Parlamento	I-ORG
Indústria	I-ORG	já enviou cartas a	Rolf Ekeus	I-PER
Indústria	I-ORG	mantém no interior do	Iraque	I-LOC
Indústria	I-ORG	reuniu em	Bruxelas	I-LOC
Indústria	I-ORG	tem repetido o discurso do	Mira Amaral	I-PER
Indústria	I-ORG	trabalhar com	Faria de Oliveira	I-PER
Indústria Portuguesa	I-ORG	compareceu à chamada de	Soares	I-PER
Indústria Portuguesa	I-ORG	deu a entender	AI Portuense	I-ORG
Indústria Portuguesa	I-ORG	não criticou a	CES	I-ORG
Indústria de Espanha	I-LOC	concorrer à privatização da	Siderurgia	I-ORG
Infanta Cristina	I-PER	faziam divulgar a	rumba	I-ORG
Infante	I-PER	encerraram com a	República	I-LOC
Infante	I-PER	explicou	Gomes Eanes	I-PER
Infarmed	I-ORG	selaram	Farma APS	I-ORG
Ingborg Lippmann	I-PER	crê também	Partido	I-ORG
Inglaterra	I-LOC	aceitar após a	francesa	I-LOC
Inglaterra	I-LOC	acrescentava	Hohenlohe	I-PER
Inglaterra	I-LOC	anular ontem uma visita a	Kent	I-LOC
Inglaterra	I-LOC	aplica também à	América	I-LOC
Inglaterra	I-LOC	apurar possíveis implicações da administração do	Baring	I-ORG
Inglaterra	I-LOC	arrastou a	Irlanda	I-LOC
Inglaterra	I-LOC	avisa	Oliveira Baptista	I-PER
Inglaterra	I-LOC	chama	Shuttle	I-ORG
Inglaterra	I-LOC	chegará o abraço da	Duquesa de York	I-PER
Inglaterra	I-LOC	colocou o alargamento da	UE	I-ORG
Inglaterra	I-LOC	condenou	John	I-PER
Inglaterra	I-LOC	conheça a	América	I-LOC
Inglaterra	I-LOC	convida os ilustres membros da	londrina	I-LOC
Inglaterra	I-LOC	dedicar	John Kirkpatrick	I-PER
Inglaterra	I-LOC	destinavam aos	EUA	I-LOC
Inglaterra	I-LOC	devia permanecer como grande império transcontinental	Alemanha	I-LOC
Inglaterra	I-LOC	dificultar	espanhol	I-LOC
Inglaterra	I-LOC	dirigir o espectáculo do	Lyric Theater	I-ORG
Inglaterra	I-LOC	divulgou uma cópia da fotografia de	Flescher Christian	I-PER
Inglaterra	I-LOC	dominava os	Gaulle	I-PER
Inglaterra	I-LOC	encontra	Londres	I-LOC
Inglaterra	I-LOC	encontra livros sobre a	Internet	I-ORG
Inglaterra	I-LOC	encontrará o busto de	Ronald Biggs	I-PER
Inglaterra	I-LOC	ensinou	norte - americanas	I-LOC
Inglaterra	I-LOC	entrar em	João Chagas	I-PER
Inglaterra	I-LOC	esgotam	Paris	I-LOC
Inglaterra	I-LOC	espera sobretudo o apoio à sua visão da	Europa	I-LOC
Inglaterra	I-LOC	esperam apenas uma palavra de	Diana	I-PER
Inglaterra	I-LOC	estar fisicamente unida à	Europa	I-LOC
